Prediction Window (Months),Task,AUROC,AUPRC,Sensitivity,Specificity,F1-Score,Lesion Complexity Score,Stent Type Score,AI Risk Prediction Score,Calibration Score,p-value,AUPRC (Ischemia),AUPRC (Bleeding,AUROC (Ischemia),AUROC (Bleeding),Standard Care EFS (%),AI-Driven EFS (%),Absolute Risk Reduction (ARR %),Relative Risk Reduction (RRR %),p-value
3,Ischemic Event,0.79,0.69,86.7,71.1,78.1,0.31,0.42,0.87,0.888391753,0.001234858,0.656722283,0.63136052,0.833084799,0.743521477,73.57163154,76.99522253,-3.423590988,-4.653411806,0.004285743
8,Ischemic Event,0.83,0.74,81.2,76.9,79,0.41,0.84,0.8,0.902320652,0.001914093,0.669122502,0.66539223,0.849178196,0.764997184,67.25158466,72.18385191,-4.932267249,-7.334053575,0.001005604
11,Ischemic Event,0.84,0.78,84.4,79.5,81.9,0.4,0.47,0.65,0.898112038,0.002352961,0.673232449,0.630389096,0.818047349,0.779574703,72.23156191,79.25459611,-7.023034195,-9.722943834,0.004382542
33,Ischemic Event,0.85,0.79,91.6,85.2,88.3,0.95,0.28,0.69,0.895538504,0.001806973,0.669788007,0.697975597,0.752386753,0.705775881,69.97244918,77.15700117,-7.184551993,-10.26768689,0.004734285
2,Ischemic Event,0.8,0.72,89.4,72.2,79.9,0.67,0.06,0.79,0.924586154,0.003746892,0.701938975,0.623026116,0.838507091,0.703378566,73.67728403,77.41962418,-3.742340153,-5.079367681,0.004125666
35,Ischemic Event,0.84,0.67,84.1,81.5,82.8,0.22,0.44,0.76,0.946216776,0.003368103,0.692834734,0.638454742,0.751522884,0.759795024,69.60617395,74.54940933,-4.943235379,-7.101719715,0.001369898
37,Bleeding Risk,0.83,0.78,85,81.9,83.4,0.91,0.22,0.67,0.899170359,0.004924689,0.704946169,0.650059256,0.759583566,0.792198631,73.32705521,80.3674947,-7.040439488,-9.601421287,0.004301721
2,Bleeding Risk,0.91,0.69,84.1,81.9,83,0.32,0.95,0.67,0.915502831,0.00242663,0.667477662,0.661198713,0.817896462,0.788219805,69.05219401,75.39698036,-6.344786352,-9.188392118,0.003369985
17,Bleeding Risk,0.81,0.8,82.9,76.9,79.8,0.87,0.87,0.82,0.934470425,0.004160833,0.695973055,0.643780196,0.820541796,0.78143336,65.07955118,72.87165637,-7.79210519,-11.97320057,0.002001202
17,Ischemic Event,0.88,0.73,79.9,84.9,82.3,0.94,0.42,0.8,0.889213616,0.002487216,0.694068878,0.614426799,0.77305257,0.774647684,72.0714482,78.96149438,-6.890046172,-9.560021817,0.003018393
9,Ischemic Event,0.78,0.85,89.1,80.6,84.6,0.6,0.08,0.87,0.937373046,0.002307919,0.680918152,0.638840681,0.757576474,0.729140536,65.90885837,71.79291877,-5.884060403,-8.927571421,0.002241022
1,Ischemic Event,0.81,0.7,88,73.8,80.3,0.58,0.69,0.77,0.904653258,0.003731039,0.706255235,0.616538096,0.833269295,0.785699759,73.78194774,77.16236929,-3.380421548,-4.58163772,0.00196273
15,Bleeding Risk,0.87,0.67,83.2,80,81.6,0.81,0.39,0.92,0.860295287,0.004926912,0.714514741,0.659816337,0.822913492,0.734834254,68.81290595,76.72923305,-7.9163271,-11.50413137,0.004050112
19,Bleeding Risk,0.83,0.71,79.2,84.2,81.6,0.71,0.87,0.87,0.881479679,0.00385618,0.66019483,0.615243908,0.823772118,0.700346769,67.87935658,75.47571599,-7.596359408,-11.19097144,0.003858577
36,Ischemic Event,0.83,0.72,81.1,71.7,76.1,0.54,0.45,0.73,0.879214776,0.004189525,0.745587168,0.639378465,0.769142797,0.799256902,73.37499441,80.54050869,-7.165514274,-9.765607931,0.002063358
30,Bleeding Risk,0.83,0.77,90.2,81.9,85.8,1,0.2,0.67,0.925220367,0.002552722,0.729017031,0.615832456,0.845924907,0.70075608,66.88676869,74.44549688,-7.558728196,-11.30078242,0.003374652
20,Ischemic Event,0.82,0.79,89.7,73.1,80.6,0.41,0.28,0.95,0.851497076,0.002722389,0.656782831,0.640531073,0.843797786,0.746327533,73.30381285,79.00741086,-5.703598006,-7.780765808,0.001611992
12,Bleeding Risk,0.91,0.83,86.9,74.4,80.2,0.87,0.73,0.7,0.867807429,0.001956717,0.671634225,0.674280452,0.774937684,0.738104566,65.32140561,69.29839009,-3.976984474,-6.088332663,0.004713094
37,Bleeding Risk,0.87,0.74,87.6,71.3,78.6,0.4,0.73,0.74,0.927174225,0.002733024,0.690958046,0.635942372,0.780166523,0.730386514,72.60686801,78.45131532,-5.844447308,-8.04944142,0.001826577
34,Bleeding Risk,0.91,0.7,80.3,77.3,78.8,0.23,0.52,0.77,0.940739172,0.003324409,0.747738501,0.625477094,0.776393338,0.711589235,68.24599249,74.3710423,-6.125049801,-8.974958935,0.004464615
0,Ischemic Event,0.86,0.66,83.9,84.4,84.1,0.26,0.24,0.93,0.943657909,0.001119666,0.705365223,0.609935101,0.766916982,0.791110893,72.27063181,77.53578277,-5.265150957,-7.28532576,0.002888787
13,Bleeding Risk,0.9,0.81,90.7,71.6,80,0.06,0.72,0.88,0.886534394,0.001300562,0.728754992,0.633096791,0.774502799,0.750743037,70.90601141,76.78188392,-5.875872511,-8.286846762,0.003541331
24,Bleeding Risk,0.9,0.84,91.7,81,86,0.52,0.51,0.66,0.880792837,0.002930317,0.689832143,0.622577543,0.844790641,0.782640749,71.12678463,76.6457463,-5.518961675,-7.75932963,0.003947289
33,Ischemic Event,0.87,0.66,88.6,80.3,84.2,0.49,0.43,0.9,0.931590861,0.001928182,0.714160117,0.619351015,0.828313259,0.767343366,67.56085941,75.46505763,-7.904198215,-11.69937488,0.002170497
7,Bleeding Risk,0.89,0.81,87.9,80.3,83.9,0.5,0.89,0.91,0.901419228,0.002629978,0.708910927,0.655909328,0.824602914,0.724148719,69.14283895,73.88984123,-4.747002281,-6.865500972,0.003269829
22,Ischemic Event,0.82,0.79,91.4,71.1,80,0.45,0.25,0.71,0.919157495,0.001183205,0.679478877,0.615394068,0.797031388,0.780846033,65.17283287,72.96041306,-7.78758019,-11.94912028,0.003553455
35,Bleeding Risk,0.83,0.78,91,79,84.6,0.7,0.37,0.8,0.861675691,0.002339031,0.683820849,0.60512959,0.76684913,0.789736111,68.00898717,71.43298049,-3.423993321,-5.034618898,0.003284815
30,Bleeding Risk,0.88,0.76,86.7,82.6,84.6,0.73,0.76,0.67,0.882532931,0.003421025,0.6873358,0.612083372,0.786559352,0.786059802,68.25646144,74.40767306,-6.15121162,-9.011911092,0.002335148
5,Ischemic Event,0.86,0.81,91.4,73.9,81.7,0.77,0.58,0.67,0.934601288,0.002148224,0.714104198,0.660819595,0.755390016,0.740213744,74.53322534,80.09453395,-5.561308616,-7.46151611,0.001978682
33,Bleeding Risk,0.84,0.73,85.9,73.1,79,0.82,0.87,0.87,0.943035729,0.003882813,0.744811441,0.61964672,0.791446474,0.763056033,70.39784968,75.10274564,-4.704895953,-6.683294978,0.003734327
10,Ischemic Event,0.79,0.72,79.5,77.9,78.7,0.76,0.04,0.94,0.876471699,0.002130697,0.697990294,0.654021646,0.799353672,0.747452608,73.0909807,77.30819963,-4.217218935,-5.769821249,0.004518658
6,Bleeding Risk,0.91,0.76,90.4,75.7,82.4,0.62,0.41,0.85,0.939394729,0.004389988,0.709053037,0.621073584,0.750606806,0.734078968,67.52676488,71.80187793,-4.275113054,-6.330990478,0.004425822
37,Ischemic Event,0.92,0.66,83.8,84.9,84.3,0.27,0.9,0.81,0.913772061,0.003963847,0.734858049,0.670108968,0.76593978,0.799619966,67.56234393,75.12455031,-7.562206382,-11.19293077,0.002182861
0,Ischemic Event,0.82,0.7,79.4,78.5,78.9,0.85,0.57,0.83,0.91683409,0.003360198,0.675663383,0.608005159,0.767826036,0.700847126,69.4874428,73.43791285,-3.950470044,-5.685156749,0.004709904
14,Ischemic Event,0.92,0.66,92.9,71.7,80.9,0.83,0.04,0.83,0.863041279,0.002161559,0.711600165,0.640210907,0.846581778,0.709224276,72.93458609,78.65567647,-5.721090381,-7.844139095,0.002636984
6,Bleeding Risk,0.91,0.67,80.9,78.2,79.5,0.62,0.46,0.69,0.942227031,0.004154168,0.743048361,0.602368069,0.785359489,0.78622757,71.41724097,75.37930241,-3.962061441,-5.547766039,0.003063661
10,Ischemic Event,0.8,0.69,89.2,77.8,83.1,0.47,0.41,0.73,0.906460958,0.001693907,0.704125356,0.610858175,0.802906139,0.754001071,72.23134673,75.38704373,-3.155697001,-4.368874656,0.002010468
31,Bleeding Risk,0.87,0.71,79.1,71.8,75.3,0.21,0.17,0.66,0.853662145,0.002571857,0.720125346,0.617571879,0.795037912,0.794726794,70.66965524,77.18114191,-6.511486676,-9.213978268,0.003006011
34,Bleeding Risk,0.82,0.69,84.9,83.9,84.4,0.16,0.14,0.9,0.897746359,0.004911516,0.653494164,0.605058267,0.786447114,0.700078591,68.3688038,76.32853889,-7.959735088,-11.6423495,0.003046363
11,Bleeding Risk,0.81,0.77,85.8,74.7,79.9,0.23,0.43,0.76,0.884739364,0.004737536,0.685780025,0.652113193,0.764560279,0.70366747,73.11726947,80.99264488,-7.875375405,-10.7708828,0.002013616
35,Ischemic Event,0.82,0.83,82.9,85.6,84.2,0.63,0.87,0.67,0.946601598,0.002383281,0.69282984,0.657436774,0.789131565,0.711251188,70.26211683,75.80524061,-5.543123781,-7.889206917,0.004495359
37,Bleeding Risk,0.9,0.82,82.1,74.3,78,0.42,0.44,0.9,0.89375076,0.001905916,0.684236412,0.677930641,0.796065828,0.793308893,70.84385914,77.5193367,-6.67547756,-9.42280339,0.004511791
1,Bleeding Risk,0.81,0.84,79.7,71.1,75.2,0.37,0.13,0.88,0.903826106,0.003885802,0.736507546,0.667996975,0.77986688,0.749289262,66.21834167,69.47840154,-3.260059872,-4.923197696,0.002215609
15,Bleeding Risk,0.88,0.79,82,83.1,82.5,0.53,0.8,0.83,0.895843644,0.002576013,0.671215191,0.616176259,0.769218234,0.770751055,66.30051794,73.02702334,-6.726505408,-10.14547943,0.002558088
12,Bleeding Risk,0.9,0.74,88.9,80.4,84.4,0.3,0.61,0.88,0.891562572,0.001478115,0.680674607,0.641382938,0.773140569,0.719567033,70.4434977,77.12870532,-6.685207628,-9.490169919,0.003140045
7,Bleeding Risk,0.84,0.82,88,74.3,80.6,0.64,0.23,0.91,0.917716101,0.00164032,0.6565509,0.698264677,0.77856392,0.7940053,67.46395334,72.3076033,-4.843649962,-7.17961181,0.003626554
30,Ischemic Event,0.86,0.84,90.4,84.7,87.5,0.68,0.29,0.93,0.88334075,0.004087676,0.737734047,0.674391353,0.766337515,0.765067009,71.56103845,77.78041137,-6.219372916,-8.691004282,0.004374651
5,Ischemic Event,0.83,0.74,86.5,77.9,82,0.7,0.1,0.89,0.910116245,0.002474985,0.711749413,0.600218402,0.775045026,0.76010724,74.17683516,79.43255972,-5.255724556,-7.085398756,0.002096311
0,Bleeding Risk,0.83,0.73,93,74.5,82.7,0.12,0.81,0.86,0.862013074,0.004527093,0.731123944,0.675792615,0.79276637,0.73299986,72.94111066,80.80320771,-7.862097052,-10.77869117,0.001590353
35,Bleeding Risk,0.9,0.78,90.2,73.9,81.2,0.91,0.42,0.87,0.887064645,0.001067737,0.713986488,0.641795983,0.789765803,0.733462263,73.36637358,77.67817236,-4.311798782,-5.877077701,0.002155102
1,Bleeding Risk,0.83,0.75,79.9,78.2,79,0.21,0.5,0.74,0.879536,0.004041434,0.743777496,0.619285912,0.830027188,0.774705808,65.22655675,72.18232057,-6.955763816,-10.66400583,0.001687091
34,Bleeding Risk,0.83,0.74,88.3,79.7,83.8,0.66,0.1,0.72,0.926609201,0.001106109,0.67889923,0.616336445,0.818959945,0.736897764,65.9970076,73.00627658,-7.009268982,-10.62058605,0.003514743
35,Bleeding Risk,0.87,0.77,82,78.5,80.2,0.68,0.45,0.92,0.885274108,0.003647193,0.670252647,0.673075988,0.802787561,0.763202802,69.22176851,75.58384423,-6.362075722,-9.190859841,0.004872988
24,Bleeding Risk,0.83,0.84,85.1,82.1,83.6,0.69,0.75,0.92,0.863329226,0.00372146,0.683634162,0.60987463,0.819627172,0.777851676,72.90098918,77.66402205,-4.763032868,-6.533564114,0.002889429
2,Ischemic Event,0.86,0.84,81.6,80.5,81,0.99,0.23,0.68,0.908835713,0.004283853,0.65711378,0.67371708,0.825395444,0.784323785,74.309249,79.1266307,-4.8173817,-6.48288304,0.004368128
6,Bleeding Risk,0.79,0.78,85.6,77.8,81.5,0.07,0.36,0.89,0.854074021,0.003337593,0.650700284,0.613878011,0.835689549,0.764462355,69.04285383,74.83071293,-5.787859103,-8.382995172,0.00343968
8,Ischemic Event,0.78,0.8,90.3,85.2,87.7,0.19,0,0.9,0.860308639,0.002870981,0.69203427,0.661337681,0.839198029,0.735466705,67.364697,74.82594765,-7.461250647,-11.07590619,0.003847182
8,Ischemic Event,0.9,0.84,80.8,75.2,77.9,0.28,0.87,0.93,0.91714641,0.001175,0.715758387,0.628054894,0.843338545,0.70957832,70.20247973,75.43222575,-5.229746023,-7.449517515,0.002171681
12,Ischemic Event,0.87,0.83,84.5,71.2,77.3,0.71,0.75,0.68,0.932759009,0.002623819,0.687089122,0.692202831,0.844125071,0.723193722,69.33029052,73.60786879,-4.27757827,-6.169854818,0.002706318
30,Bleeding Risk,0.9,0.8,92.9,75.1,83.1,0.5,0.52,0.83,0.903266258,0.003959712,0.696122781,0.619633421,0.831198224,0.795610604,70.25201143,74.16545661,-3.913445175,-5.570580963,0.003140289
30,Ischemic Event,0.83,0.69,87.3,83.6,85.4,0.16,0.24,0.67,0.912289784,0.004715371,0.681114925,0.679138944,0.8277955,0.792220687,73.73434871,81.47816752,-7.743818803,-10.5023221,0.002252966
35,Ischemic Event,0.89,0.85,84.5,71.5,77.5,0.27,0.56,0.72,0.895077288,0.001841357,0.663192301,0.651728264,0.827738648,0.732162045,70.11953885,73.3550106,-3.235471758,-4.614222813,0.001823522
35,Bleeding Risk,0.87,0.66,85.9,72.4,78.6,0.1,0.14,0.9,0.891705316,0.003798287,0.739457707,0.602825848,0.800749604,0.746195033,65.29475367,70.68435492,-5.389601249,-8.254263851,0.003736533
31,Ischemic Event,0.78,0.75,87.5,71.9,78.9,0.38,0.44,0.76,0.867375751,0.003104279,0.698821755,0.644578492,0.783291597,0.754859682,70.34404702,77.68046623,-7.336419215,-10.42933912,0.004225762
16,Ischemic Event,0.9,0.7,89.4,74,81,0.59,0.58,0.73,0.909392572,0.001823258,0.720047317,0.687671107,0.831047023,0.748390672,71.20065624,77.21739439,-6.016738148,-8.450397041,0.002950155
35,Bleeding Risk,0.91,0.68,82.5,71.2,76.4,0.45,0.47,0.87,0.897826644,0.00321914,0.671317192,0.607580413,0.832594394,0.795581897,69.81360489,77.31030618,-7.496701296,-10.73816673,0.002672272
22,Bleeding Risk,0.87,0.73,91.3,75.3,82.5,0.5,0.33,0.85,0.861298197,0.004932174,0.673605038,0.621007014,0.849311874,0.732319614,70.36087628,75.00716819,-4.646291912,-6.603516268,0.003415592
6,Bleeding Risk,0.9,0.82,79.3,73.6,76.3,0.16,0.58,0.79,0.904270088,0.002270131,0.652894736,0.609176425,0.832808706,0.774225035,73.72942835,79.43170495,-5.7022766,-7.734057794,0.001205689
6,Ischemic Event,0.85,0.67,80.9,81.2,81,0.49,1,0.67,0.856240954,0.004806435,0.71617979,0.688768087,0.752833898,0.771903042,74.73057584,81.23209715,-6.501521308,-8.699948093,0.002232761
4,Ischemic Event,0.79,0.7,83,85.9,84.4,0.29,0.6,0.81,0.872036018,0.004052207,0.659982462,0.683046514,0.774974639,0.719890065,73.12746359,77.52466345,-4.397199851,-6.013062172,0.001282974
36,Ischemic Event,0.87,0.83,88.5,79.9,84,0.45,0.32,0.9,0.864252281,0.004238142,0.705026542,0.681059157,0.842018364,0.795357107,72.53229991,78.15304371,-5.620743799,-7.749297631,0.003436451
12,Ischemic Event,0.8,0.72,90.1,74.2,81.4,0.68,0.41,0.8,0.855357885,0.003065402,0.723121315,0.623115773,0.760432709,0.754414112,73.63949571,78.12909258,-4.489596873,-6.096724088,0.002796805
22,Bleeding Risk,0.92,0.84,82,77,79.4,0.53,0.55,0.84,0.940164976,0.004674659,0.683748634,0.622849905,0.820807062,0.79818758,72.69873517,79.94626394,-7.247528767,-9.969263908,0.001857799
12,Ischemic Event,0.88,0.65,83.5,80.7,82.1,0.42,0.44,0.89,0.939925899,0.003029771,0.720669684,0.644913185,0.792209073,0.723861811,67.88328728,72.84445037,-4.961163089,-7.308371895,0.004392476
0,Bleeding Risk,0.84,0.77,82.3,82.3,82.3,0.56,0.13,0.93,0.873627251,0.004705557,0.651754243,0.686075074,0.794119016,0.7155189,73.60135531,77.83080165,-4.229446338,-5.746424533,0.001595419
36,Ischemic Event,0.83,0.71,83.5,84,83.7,0.79,0.32,0.95,0.880991691,0.002126622,0.669949983,0.683510563,0.826274184,0.72940848,73.63191289,78.08338924,-4.451476352,-6.045580207,0.001699017
34,Bleeding Risk,0.8,0.8,88.6,82.9,85.7,0.94,0.1,0.65,0.86105809,0.004151378,0.748194415,0.607456656,0.764392764,0.753555851,73.38031887,80.99353366,-7.613214782,-10.37500913,0.001210355
8,Ischemic Event,0.82,0.78,79.4,79.6,79.5,0.54,0.26,0.75,0.90914132,0.004082987,0.73418029,0.636027616,0.809379715,0.730443789,69.54375973,75.09142786,-5.547668131,-7.977233547,0.00367564
7,Ischemic Event,0.87,0.8,92.4,77,84,0.22,0.98,0.85,0.937688471,0.001862369,0.682187444,0.623857337,0.843766389,0.766886699,69.5633981,76.93004723,-7.366649134,-10.58983508,0.003709882
12,Bleeding Risk,0.91,0.84,85.9,75.1,80.1,0.37,0.99,0.66,0.918521894,0.001233714,0.692080906,0.645793261,0.783680239,0.767991709,69.09629914,75.02532795,-5.929028811,-8.580819646,0.004132139
19,Bleeding Risk,0.86,0.82,84.5,81,82.7,0.93,0.62,0.91,0.893772585,0.00291509,0.693289783,0.678817914,0.779566357,0.747029319,73.94202276,81.79560736,-7.853584603,-10.62127368,0.002892081
34,Ischemic Event,0.88,0.73,92.1,77.2,84,0.49,0.38,0.66,0.945888357,0.002433966,0.725573977,0.6561009,0.818415816,0.795956271,74.28896505,80.56989161,-6.280926556,-8.45472346,0.00208765
22,Ischemic Event,0.81,0.66,82.4,83.3,82.8,0.3,0.52,0.69,0.870574438,0.003826878,0.744693995,0.610748532,0.814898028,0.739966315,70.79997617,74.71607726,-3.916101089,-5.531218089,0.003009197
15,Bleeding Risk,0.81,0.73,90.3,79.3,84.4,0.31,0.89,0.81,0.912324998,0.003346915,0.651119043,0.683098071,0.797849913,0.771027537,66.77472116,70.93405132,-4.159330156,-6.228899325,0.00202642
9,Ischemic Event,0.86,0.75,82.6,84.9,83.7,0.89,0.28,0.67,0.906233715,0.002602495,0.663391171,0.686328074,0.761701611,0.792006418,73.3503477,79.75490101,-6.404553313,-8.73145597,0.00310461
21,Ischemic Event,0.79,0.77,90.7,71.6,80,0.06,0.24,0.85,0.912104545,0.002749738,0.712068021,0.657066888,0.827005893,0.757398668,69.65552158,74.14656765,-4.491046077,-6.447509078,0.002643246
20,Bleeding Risk,0.84,0.68,86.1,84.1,85.1,0.98,0.21,0.95,0.919251433,0.001893374,0.702310104,0.652078338,0.80244815,0.73182944,72.76877557,76.43122595,-3.66245038,-5.032997122,0.001706371
12,Bleeding Risk,0.86,0.75,86.2,85,85.6,0.86,0.37,0.73,0.898689787,0.00235023,0.679749894,0.688646072,0.758592208,0.710646335,67.90606379,72.23731454,-4.33125075,-6.378297472,0.001393251
37,Bleeding Risk,0.9,0.74,79.4,76,77.7,0.35,0.71,0.86,0.89701724,0.004686248,0.691045152,0.62457834,0.799966182,0.785816503,68.08596275,71.19242623,-3.10646349,-4.562560863,0.002279184
3,Ischemic Event,0.84,0.72,82.4,75,78.5,0.32,0.82,0.67,0.91640668,0.004187538,0.749659635,0.619831096,0.826893389,0.799679074,70.47471574,76.79718512,-6.322469384,-8.97125915,0.002200705
33,Bleeding Risk,0.88,0.71,91.7,84.5,88,0.19,0.69,0.94,0.900532665,0.003675337,0.678649136,0.625233399,0.762912362,0.717259766,69.48604054,74.20950355,-4.723463005,-6.797715007,0.001385344
18,Ischemic Event,0.88,0.77,87,83.5,85.2,0.68,0.4,0.87,0.9482654,0.004666404,0.673958661,0.680480635,0.775297179,0.725153278,70.7396303,77.31891383,-6.579283532,-9.300703868,0.003887704
17,Bleeding Risk,0.9,0.81,89.1,79.3,83.9,0.82,0.25,0.73,0.908626958,0.001044056,0.650874,0.691395769,0.772605679,0.736219071,69.17919242,74.06018647,-4.880994057,-7.055581145,0.002418189
10,Bleeding Risk,0.86,0.78,86.8,80.1,83.3,0.76,0.55,0.87,0.948154479,0.00298627,0.703790627,0.690225823,0.768024845,0.766101238,71.72776468,78.63239401,-6.904629327,-9.626159909,0.001614532
33,Bleeding Risk,0.92,0.77,81.6,78.6,80.1,0.92,0.75,0.81,0.873145207,0.001686256,0.722280115,0.655820829,0.779293499,0.737125797,70.59867273,75.12101965,-4.522346924,-6.40571097,0.001329667
11,Bleeding Risk,0.89,0.83,92.8,84.5,88.5,0.01,0.63,0.68,0.892399788,0.002214136,0.654794018,0.626233367,0.788234523,0.709255922,73.1797875,77.83936631,-4.659578803,-6.367302998,0.00464802
0,Ischemic Event,0.82,0.66,85.2,84.5,84.8,0,0.24,0.67,0.924604137,0.001434255,0.700952456,0.678855586,0.7804047,0.767652217,69.40444468,73.05201037,-3.647565684,-5.255521748,0.00377208
32,Ischemic Event,0.79,0.83,83.1,72.6,77.5,0.88,0.21,0.76,0.947624376,0.003607272,0.697111643,0.680538751,0.801267919,0.761575204,66.29819259,69.35933013,-3.061137539,-4.617226232,0.00229695
3,Bleeding Risk,0.85,0.67,82.2,71.7,76.6,0.16,0.55,0.87,0.89664366,0.00429832,0.706348371,0.622161274,0.759495152,0.708357963,67.8134578,72.38081602,-4.567358226,-6.735179675,0.004029726
15,Bleeding Risk,0.82,0.67,87.5,84.8,86.1,0.15,0.95,0.66,0.891159938,0.004653114,0.744788548,0.610217532,0.7546482,0.714495625,68.94618731,73.41009743,-4.46391013,-6.474484383,0.003776905
1,Bleeding Risk,0.79,0.67,83.8,82.9,83.3,0.37,0.35,0.8,0.911222983,0.002482492,0.674257916,0.634770918,0.799218784,0.71792353,70.58986219,73.6864134,-3.096551216,-4.386679786,0.00324182
4,Bleeding Risk,0.87,0.82,89.2,72.8,80.2,0.26,0.17,0.94,0.911021281,0.001672577,0.735862009,0.608686435,0.758417538,0.740188675,69.57306331,74.77528887,-5.202225562,-7.477355911,0.004285402
17,Bleeding Risk,0.9,0.78,84.1,73.5,78.4,0.01,0.59,0.75,0.89323261,0.001040485,0.743702529,0.600893213,0.832379591,0.700791868,73.12774008,78.45393171,-5.326191638,-7.283407955,0.003177602
36,Ischemic Event,0.9,0.84,79.2,77.8,78.5,0.08,0.71,0.92,0.88849016,0.002378384,0.747478703,0.659613689,0.795083427,0.781178092,70.44624647,75.99633232,-5.550085853,-7.878469231,0.001086199
12,Bleeding Risk,0.92,0.81,82.7,85.7,84.2,0.87,0.93,0.85,0.936156378,0.001652156,0.661131661,0.624606869,0.821189325,0.780628502,74.70604539,81.42175431,-6.715708918,-8.989512003,0.004972455
4,Bleeding Risk,0.89,0.8,81.3,84.9,83.1,0.1,0.2,0.7,0.896973247,0.003786875,0.702148225,0.642184811,0.783309504,0.760461886,65.40975192,71.96352851,-6.553776586,-10.01957108,0.004910938
0,Ischemic Event,0.88,0.65,87.3,75.6,81,1,0.42,0.73,0.947327372,0.00264607,0.717944782,0.645863324,0.75345279,0.734657699,70.46337529,74.23812883,-3.774753546,-5.35704333,0.003263267
2,Bleeding Risk,0.79,0.65,89.1,71,79,0.17,0.94,0.8,0.878273678,0.003068865,0.729935275,0.665390822,0.77628711,0.727718942,69.57598922,74.11094441,-4.534955194,-6.517988813,0.001105959
17,Ischemic Event,0.79,0.69,92.7,80.4,86.1,0.16,0.51,0.73,0.8538922,0.004909301,0.660494371,0.617573735,0.825586836,0.77370194,71.07517012,76.92815531,-5.85298519,-8.23492252,0.0032608
9,Bleeding Risk,0.82,0.7,91.2,84.2,87.6,0.58,0.63,0.69,0.878748962,0.003697508,0.72865619,0.623748434,0.835564828,0.795622772,74.79977251,80.71836973,-5.918597214,-7.912587185,0.004231719
23,Bleeding Risk,0.87,0.75,92.8,78,84.8,0.21,0.64,0.79,0.93906617,0.001535457,0.739247945,0.687390293,0.835960676,0.724428767,67.4128164,73.80394857,-6.391132174,-9.480589176,0.002566744
11,Bleeding Risk,0.83,0.74,81.2,74.2,77.5,0.73,0.4,0.76,0.894774082,0.001817142,0.726100521,0.617479939,0.770739213,0.738521295,72.24983988,76.37594732,-4.126107433,-5.710887996,0.001896398
23,Bleeding Risk,0.79,0.78,91.8,73.3,81.5,0.54,0.51,0.77,0.872282866,0.003759904,0.688714414,0.656966029,0.832445013,0.722511488,66.27503975,72.0085976,-5.73355785,-8.651157165,0.004931716
8,Ischemic Event,0.83,0.8,80.6,77.3,78.9,0.15,0.73,0.7,0.916651522,0.002515973,0.740981045,0.604046631,0.803158101,0.799994022,65.76897685,69.1924033,-3.423426451,-5.205229905,0.003411421
11,Bleeding Risk,0.92,0.65,90.1,83,86.4,0.57,0.73,0.88,0.880815601,0.00180643,0.657843428,0.678994385,0.760267386,0.74658914,65.16389022,71.40755727,-6.243667056,-9.581482988,0.004557058
4,Bleeding Risk,0.9,0.69,86.5,79.1,82.6,0.75,0.91,0.71,0.905053296,0.004224113,0.665245617,0.694198294,0.779751495,0.793405669,74.45334165,80.66799604,-6.214654386,-8.34704561,0.001678143
12,Bleeding Risk,0.88,0.73,83.6,79.4,81.4,0.01,0.97,0.86,0.930505188,0.002358518,0.719470314,0.697352112,0.765827169,0.73837769,69.91222002,73.5564653,-3.644245288,-5.212601298,0.001560671
5,Bleeding Risk,0.84,0.67,82.4,83,82.7,0.62,0.32,0.92,0.938217815,0.00411745,0.699844833,0.616324104,0.754421573,0.793221843,68.79137442,74.0499372,-5.258562775,-7.644218216,0.004488687
12,Ischemic Event,0.91,0.78,92.4,81,86.3,0.17,0.43,0.74,0.940417758,0.001922394,0.664251016,0.698000726,0.827208375,0.738835124,72.13742313,76.20299006,-4.065566931,-5.63586382,0.004085821
31,Ischemic Event,0.84,0.77,87,83.9,85.4,0.79,0.15,0.82,0.927420637,0.003477725,0.677037519,0.658320417,0.849982432,0.727284633,71.83408647,77.47117557,-5.637089106,-7.847373556,0.001504069
5,Ischemic Event,0.8,0.72,87.4,76.9,81.8,0.88,0.15,0.89,0.882536292,0.004804844,0.724919757,0.64859428,0.833691688,0.784103312,66.58302557,74.09199572,-7.508970154,-11.2776043,0.003899379
12,Bleeding Risk,0.89,0.71,88.4,79.8,83.9,0.47,0.07,0.78,0.903608837,0.003046943,0.73862588,0.678360532,0.77240516,0.735475459,70.30095184,76.95329909,-6.652347249,-9.462670241,0.003104346
12,Ischemic Event,0.82,0.75,90.6,72.1,80.3,0.15,0.34,0.69,0.944805888,0.00183701,0.708132499,0.62851544,0.754006289,0.753508152,69.66803598,73.67114668,-4.003110693,-5.745978965,0.002130092
24,Bleeding Risk,0.84,0.71,89.7,76.2,82.4,0.32,0.17,0.71,0.856452169,0.003932939,0.662303741,0.614305618,0.849456081,0.754064907,74.80502029,81.7773892,-6.972368915,-9.320723246,0.004269092
24,Ischemic Event,0.82,0.69,89.5,78.4,83.6,0.31,0.94,0.79,0.919669521,0.001882847,0.660596704,0.693388387,0.750442777,0.772705005,67.73191307,75.01144707,-7.279534008,-10.74756888,0.001160952
